had1,had2,z1,z2,mins,maxx,fit_line
300.0,105.0,0.35,0.20357142857142857,-0.00971933348123587,-0.002333622319520676,-0.005978325063309702
300.0,105.0,0.35,0.2571428571428571,-0.009914082990297253,-0.00022939545706914002,-0.005064853762878098
300.0,105.0,0.35,0.3107142857142857,-0.009508633289696634,0.002457446338423736,-0.0035819349946925373
300.0,105.0,0.35,0.36428571428571427,-0.008784111340044141,0.005610637099042476,-0.0016209754451922663
300.0,105.0,0.35,0.4178571428571428,-0.007524138952479571,0.009358769542058904,0.0009169573936334672
300.0,105.0,0.35,0.4714285714285714,-0.00568244197061607,0.01374534025385169,0.004058307985806839
300.0,105.0,0.35,0.525,-0.003158987023489966,0.018946053202708868,0.007938777353969051
300.0,105.0,0.35,0.5785714285714285,4.352315481968868e-05,0.02498954675678732,0.01256335599431045
300.0,105.0,0.35,0.6321428571428571,0.00382797670091406,0.03184574277487802,0.01782016069611016
300.0,105.0,0.35,0.6857142857142857,0.007670069358116004,0.039360721465474764,0.023533164450475253
300.0,105.0,0.35,0.7392857142857143,0.011679915373146174,0.04721545847389973,0.029476146952094547
300.0,105.0,0.35,0.7928571428571428,0.01573075691167737,0.05519347514907351,0.03544973505158671
300.0,105.0,0.35,0.8464285714285714,0.019713459475475422,0.06301185105054954,0.041305214452426894
300.0,105.0,0.35,0.9,0.023598516603966214,0.07062471568940376,0.04700537916690581
300.0,105.0,0.45,0.15,-0.01283605416983699,-0.009250155791906146,-0.011082853420528477
300.0,105.0,0.45,0.20357142857142857,-0.01605651982308887,-0.011368548093449468,-0.013792137966952066
300.0,105.0,0.45,0.2571428571428571,-0.018665581981894365,-0.012866602850583126,-0.01590941690236955
300.0,105.0,0.45,0.3107142857142857,-0.020736191577683576,-0.013671746768779027,-0.017500873370813734
300.0,105.0,0.45,0.36428571428571427,-0.02239244613103165,-0.013915513871978586,-0.01856712633402499
300.0,105.0,0.45,0.4178571428571428,-0.023420924408276672,-0.013481082220001711,-0.019006969876985403
300.0,105.0,0.45,0.4714285714285714,-0.023760877998228215,-0.012287029615145304,-0.018758138344005453
300.0,105.0,0.45,0.525,-0.02327770480028559,-0.010149227695807476,-0.017677636199594293
300.0,105.0,0.45,0.5785714285714285,-0.021929362081148377,-0.00685003556027701,-0.015692722565288822
300.0,105.0,0.45,0.6321428571428571,-0.019879121883552564,-0.0022837641181529,-0.012817229114488161
300.0,105.0,0.45,0.6857142857142857,-0.017169025195523043,0.003280568193741531,-0.009132356850495722
300.0,105.0,0.45,0.7392857142857143,-0.013926163102403329,0.00965980042375089,-0.004781818315197975
300.0,105.0,0.45,0.7928571428571428,-0.010276926565371635,0.01664897615965191,7.389487617446989e-05
300.0,105.0,0.45,0.8464285714285714,-0.006451133368614939,0.024052282569850512,0.005282325270733502
300.0,105.0,0.45,0.9,-0.0025933319782340523,0.03176860105614306,0.010760975036172009
300.0,105.0,0.6,0.15,-0.01797576010694766,-0.012327919736561038,-0.015327227187344222
300.0,105.0,0.6,0.20357142857142857,-0.023793763779549133,-0.016388064395881124,-0.0203211309339953
300.0,105.0,0.6,0.2571428571428571,-0.029230023182018793,-0.020238674979304008,-0.02501559006181095
300.0,105.0,0.6,0.3107142857142857,-0.034260839449365775,-0.023869435090803783,-0.0293933606906966
300.0,105.0,0.6,0.36428571428571427,-0.03884205822815046,-0.027251523023413146,-0.033416682216860484
300.0,105.0,0.6,0.4178571428571428,-0.04288216161583611,-0.03031928373365307,-0.037003702214582115
300.0,105.0,0.6,0.4714285714285714,-0.046304015069413056,-0.033005288514341084,-0.04007524196876136
300.0,105.0,0.6,0.525,-0.0489920917601936,-0.03518971874537649,-0.04248929329053234
300.0,105.0,0.6,0.5785714285714285,-0.050725749133165694,-0.03673956262171626,-0.04409259115202561
300.0,105.0,0.6,0.6321428571428571,-0.05136374337649292,-0.03741509923731516,-0.04472115674384076
300.0,105.0,0.6,0.6857142857142857,-0.050874073018928684,-0.03693191160428883,-0.04419052803030598
300.0,105.0,0.6,0.7392857142857143,-0.04888101077452652,-0.03505671288768237,-0.042299339678509636
300.0,105.0,0.6,0.7928571428571428,-0.045131452213156335,-0.03107465744969012,-0.0387836052946975
300.0,105.0,0.6,0.8464285714285714,-0.03943248968653838,-0.02390659522342927,-0.0332998766888293
300.0,105.0,0.6,0.9,-0.031071284416720406,-0.013641280408493904,-0.025262545052170564
310.0,100.0,0.25,0.15,-0.006531244678826978,0.0016350763775252186,-0.002372964565989944
310.0,100.0,0.25,0.20357142857142857,-0.0036109522303066277,0.0073297830170968555,0.002007523229821863
310.0,100.0,0.25,0.2571428571428571,0.0003202954806694719,0.013961008001001246,0.007291937966829191
310.0,100.0,0.25,0.3107142857142857,0.004583161447150696,0.02056828712786102,0.012785143424857473
310.0,100.0,0.25,0.36428571428571427,0.008974011161996117,0.0270503067704058,0.018327753320457413
310.0,100.0,0.25,0.4178571428571428,0.013764376992345232,0.033789714509159866,0.024208048764992243
310.0,100.0,0.25,0.4714285714285714,0.01896032371423882,0.04095542312868607,0.030545487436091933
310.0,100.0,0.25,0.525,0.024814578581171396,0.048975317422433995,0.03764018735987708
310.0,100.0,0.25,0.5785714285714285,0.031347957290037726,0.0580656129941585,0.04552796100586459
310.0,100.0,0.25,0.6321428571428571,0.03839339881163114,0.068050180177074,0.054055763286940395
310.0,100.0,0.25,0.6857142857142857,0.045786331205199454,0.07848602616844702,0.06298107831171589
310.0,100.0,0.25,0.7392857142857143,0.05316301018053047,0.08900067548067284,0.07198151062589403
310.0,100.0,0.25,0.7928571428571428,0.06029319156583839,0.09929458760143298,0.080796903181521
310.0,100.0,0.25,0.8464285714285714,0.06713127973304055,0.10916013180969726,0.089248123568152
310.0,100.0,0.25,0.9,0.07368225036058919,0.1186116233893862,0.09734431711984509
310.0,100.0,0.35,0.15,-0.0087178351029944,-0.003477443482743156,-0.006081702159306373
310.0,100.0,0.35,0.20357142857142857,-0.00971933348123587,-0.002333622319520676,-0.005978325063309702
310.0,100.0,0.35,0.2571428571428571,-0.009914082990297253,-0.00022939545706914002,-0.005064853762878098
310.0,100.0,0.35,0.3107142857142857,-0.009508633289696634,0.002457446338423736,-0.0035819349946925373
310.0,100.0,0.35,0.36428571428571427,-0.008784111340044141,0.005610637099042476,-0.0016209754451922663
310.0,100.0,0.35,0.4178571428571428,-0.007524138952479571,0.009358769542058904,0.0009169573936334672
310.0,100.0,0.35,0.4714285714285714,-0.00568244197061607,0.01374534025385169,0.004058307985806839
310.0,100.0,0.35,0.525,-0.003158987023489966,0.018946053202708868,0.007938777353969051
310.0,100.0,0.35,0.5785714285714285,4.352315481968868e-05,0.02498954675678732,0.01256335599431045
310.0,100.0,0.35,0.6321428571428571,0.00382797670091406,0.03184574277487802,0.01782016069611016
310.0,100.0,0.35,0.6857142857142857,0.007670069358116004,0.039360721465474764,0.023533164450475253
310.0,100.0,0.35,0.7392857142857143,0.011679915373146174,0.04721545847389973,0.029476146952094547
310.0,100.0,0.35,0.7928571428571428,0.01573075691167737,0.05519347514907351,0.03544973505158671
310.0,100.0,0.35,0.8464285714285714,0.019713459475475422,0.06301185105054954,0.041305214452426894
310.0,100.0,0.35,0.9,0.023598516603966214,0.07062471568940376,0.04700537916690581
310.0,100.0,0.45,0.15,-0.01283605416983699,-0.009250155791906146,-0.011082853420528477
310.0,100.0,0.45,0.20357142857142857,-0.01605651982308887,-0.011368548093449468,-0.013792137966952066
310.0,100.0,0.45,0.2571428571428571,-0.018665581981894365,-0.012866602850583126,-0.01590941690236955
310.0,100.0,0.45,0.3107142857142857,-0.020736191577683576,-0.013671746768779027,-0.017500873370813734
310.0,100.0,0.45,0.36428571428571427,-0.02239244613103165,-0.013915513871978586,-0.01856712633402499
310.0,100.0,0.45,0.4178571428571428,-0.023420924408276672,-0.013481082220001711,-0.019006969876985403
310.0,100.0,0.45,0.4714285714285714,-0.023760877998228215,-0.012287029615145304,-0.018758138344005453
310.0,100.0,0.45,0.525,-0.02327770480028559,-0.010149227695807476,-0.017677636199594293
310.0,100.0,0.45,0.5785714285714285,-0.021929362081148377,-0.00685003556027701,-0.015692722565288822
310.0,100.0,0.45,0.6321428571428571,-0.019879121883552564,-0.0022837641181529,-0.012817229114488161
310.0,100.0,0.45,0.6857142857142857,-0.017169025195523043,0.003280568193741531,-0.009132356850495722
310.0,100.0,0.45,0.7392857142857143,-0.013926163102403329,0.00965980042375089,-0.004781818315197975
310.0,100.0,0.45,0.7928571428571428,-0.010276926565371635,0.01664897615965191,7.389487617446989e-05
310.0,100.0,0.45,0.8464285714285714,-0.006451133368614939,0.024052282569850512,0.005282325270733502
310.0,100.0,0.45,0.9,-0.0025933319782340523,0.03176860105614306,0.010760975036172009
310.0,100.0,0.6,0.15,-0.01797576010694766,-0.012327919736561038,-0.015327227187344222
310.0,100.0,0.6,0.20357142857142857,-0.023793763779549133,-0.016388064395881124,-0.0203211309339953
310.0,100.0,0.6,0.2571428571428571,-0.029230023182018793,-0.020238674979304008,-0.02501559006181095
310.0,100.0,0.6,0.3107142857142857,-0.034260839449365775,-0.023869435090803783,-0.0293933606906966
310.0,100.0,0.6,0.36428571428571427,-0.03884205822815046,-0.027251523023413146,-0.033416682216860484
310.0,100.0,0.6,0.4178571428571428,-0.04288216161583611,-0.03031928373365307,-0.037003702214582115
310.0,100.0,0.6,0.4714285714285714,-0.046304015069413056,-0.033005288514341084,-0.04007524196876136
310.0,100.0,0.6,0.525,-0.0489920917601936,-0.03518971874537649,-0.04248929329053234
310.0,100.0,0.6,0.5785714285714285,-0.050725749133165694,-0.03673956262171626,-0.04409259115202561
310.0,100.0,0.6,0.6321428571428571,-0.05136374337649292,-0.03741509923731516,-0.04472115674384076
310.0,100.0,0.6,0.6857142857142857,-0.050874073018928684,-0.03693191160428883,-0.04419052803030598
310.0,100.0,0.6,0.7392857142857143,-0.04888101077452652,-0.03505671288768237,-0.042299339678509636
310.0,100.0,0.6,0.7928571428571428,-0.045131452213156335,-0.03107465744969012,-0.0387836052946975
310.0,100.0,0.6,0.8464285714285714,-0.03943248968653838,-0.02390659522342927,-0.0332998766888293
310.0,100.0,0.6,0.9,-0.031071284416720406,-0.013641280408493904,-0.025262545052170564
310.0,105.0,0.25,0.15,-0.024187513212390214,-0.01583248064013544,-0.019968527147016284
310.0,105.0,0.25,0.20357142857142857,-0.034641406212803885,-0.024035920264950487,-0.02935963866816464
310.0,105.0,0.25,0.2571428571428571,-0.044603915811312664,-0.03193106389964915,-0.038314141913051734
310.0,105.0,0.25,0.3107142857142857,-0.05362148628157359,-0.03916746939555263,-0.04650992977528313
310.0,105.0,0.25,0.36428571428571427,-0.061877438607219136,-0.04575920540125325,-0.05407423108234154
310.0,105.0,0.25,0.4178571428571428,-0.07015597672560943,-0.052025167828997625,-0.061512215203918356
310.0,105.0,0.25,0.4714285714285714,-0.0786542574760176,-0.058439984104623144,-0.06909412291195881
310.0,105.0,0.25,0.525,-0.08776891779149255,-0.0653341325224995,-0.07723234677733254
310.0,105.0,0.25,0.5785714285714285,-0.09760434945643293,-0.07271769173185383,-0.08602088791467223
310.0,105.0,0.25,0.6321428571428571,-0.10808144771380167,-0.08059466351050183,-0.09538932199559194
310.0,105.0,0.25,0.6857142857142857,-0.11924537759390574,-0.08879900850060922,-0.10517299614238788
310.0,105.0,0.25,0.7392857142857143,-0.1305296959612759,-0.09698476976150541,-0.11502301158409378
310.0,105.0,0.25,0.7928571428571428,-0.14174431809341756,-0.10502311627799435,-0.12469422697235447
310.0,105.0,0.25,0.8464285714285714,-0.15253251045293015,-0.11274837046570355,-0.13398890199461838
310.0,105.0,0.25,0.9,-0.16292762769944835,-0.12019399818682573,-0.14294565483522
310.0,105.0,0.35,0.15,-0.015521384900578826,-0.010627864645732251,-0.013058878803091098
310.0,105.0,0.35,0.20357142857142857,-0.022589703783302162,-0.015808623393309112,-0.019214445867661984
310.0,105.0,0.35,0.2571428571428571,-0.029887222036340935,-0.0212196809649269,-0.02562760049103578
310.0,105.0,0.35,0.3107142857142857,-0.03726032286617424,-0.026630958118315996,-0.032049850578855434
310.0,105.0,0.35,0.36428571428571427,-0.0446623961713736,-0.03180781133695567,-0.03840790517031666
310.0,105.0,0.35,0.4178571428571428,-0.052178603227652706,-0.03703286930523098,-0.044859663499602416
310.0,105.0,0.35,0.4714285714285714,-0.05991870050444144,-0.04239103801400765,-0.05150175586951644
310.0,105.0,0.35,0.525,-0.06814748510312878,-0.0479116761801174,-0.05856224765347806
310.0,105.0,0.35,0.5785714285714285,-0.0769498442176287,-0.05366696463873604,-0.06611596322031743
310.0,105.0,0.35,0.6321428571428571,-0.0863604638899425,-0.059761960999324015,-0.07414578282628347
310.0,105.0,0.35,0.6857142857142857,-0.09650512653163314,-0.06613503289557404,-0.08256743752863237
310.0,105.0,0.35,0.7392857142857143,-0.10685739417539364,-0.07260829308433155,-0.09114788053686759
310.0,105.0,0.35,0.7928571428571428,-0.11719875507205453,-0.07904681321329379,-0.09970772497965472
310.0,105.0,0.35,0.8464285714285714,-0.12735420819783258,-0.08512397111609185,-0.10808245397466319
310.0,105.0,0.35,0.9,-0.1376069105257662,-0.09095574458207932,-0.11627271292887313
310.0,105.0,0.45,0.15,-0.01676019607866143,-0.012098520679984225,-0.014521251632870477
310.0,105.0,0.45,0.20357142857142857,-0.023602727168411743,-0.01691316330852017,-0.02043185322177803
310.0,105.0,0.45,0.2571428571428571,-0.030751451032519396,-0.021721340398849966,-0.026502182428578817
310.0,105.0,0.45,0.3107142857142857,-0.03801892107223051,-0.02647985044282197,-0.03261561298457943
310.0,105.0,0.45,0.36428571428571427,-0.045366131741922215,-0.031162322286168515,-0.03874007073876387
310.0,105.0,0.45,0.4178571428571428,-0.052913918725490505,-0.03578956965790414,-0.04497778768105774
310.0,105.0,0.45,0.4714285714285714,-0.060842678235810244,-0.0404316742410208,-0.05140750826914235
310.0,105.0,0.45,0.525,-0.06935182807909032,-0.04521875030543938,-0.05821739959059766
310.0,105.0,0.45,0.5785714285714285,-0.07857038137267522,-0.05021286617830867,-0.06552239916199662
310.0,105.0,0.45,0.6321428571428571,-0.08875357998096976,-0.05548614038087017,-0.07338860079310851
310.0,105.0,0.45,0.6857142857142857,-0.09979622067513284,-0.06105703153209756,-0.081832301223117
310.0,105.0,0.45,0.7392857142857143,-0.11153591785921443,-0.0668584947917546,-0.0907384070506714
310.0,105.0,0.45,0.7928571428571428,-0.12383296924989613,-0.07283249421132598,-0.10000578540084056
310.0,105.0,0.45,0.8464285714285714,-0.13658888242055178,-0.07890427579537325,-0.10950555581267918
310.0,105.0,0.45,0.9,-0.14980283941635417,-0.08507492522058399,-0.11922656031212558
310.0,105.0,0.6,0.15,-0.018998085110706768,-0.013178663416006122,-0.016249417204488616
310.0,105.0,0.6,0.20357142857142857,-0.025863688593322134,-0.018031738524021637,-0.02215100856641325
310.0,105.0,0.6,0.2571428571428571,-0.03268011771090328,-0.02288823175136059,-0.028033113601810468
310.0,105.0,0.6,0.3107142857142857,-0.03939150564598477,-0.027738295144056825,-0.03385693072930972
310.0,105.0,0.6,0.36428571428571427,-0.04598186524669505,-0.03257727710449523,-0.03961095372402467
310.0,105.0,0.6,0.4178571428571428,-0.05249865525468285,-0.0374423874289253,-0.04533457754306126
310.0,105.0,0.6,0.4714285714285714,-0.058998981453798886,-0.042376017333405944,-0.051074732254275605
310.0,105.0,0.6,0.525,-0.06562061664376018,-0.04747735692363211,-0.05694487523018218
310.0,105.0,0.6,0.5785714285714285,-0.07276415607947946,-0.05260230845631835,-0.06307238058606048
310.0,105.0,0.6,0.6321428571428571,-0.08077539257808615,-0.05783508157064755,-0.0696135337821667
310.0,105.0,0.6,0.6857142857142857,-0.09005755525472076,-0.06337976880176067,-0.07676150535143995
310.0,105.0,0.6,0.7392857142857143,-0.10062898775628781,-0.06850603220097123,-0.084713706637551
310.0,105.0,0.6,0.7928571428571428,-0.11290905678681727,-0.07404487934904255,-0.09375424184575974
310.0,105.0,0.6,0.8464285714285714,-0.12769086298336665,-0.07986892564731252,-0.10425066924634452
310.0,105.0,0.6,0.9,-0.14582628120466612,-0.08581094452907768,-0.11685362972963755
