had1,had2,z1,z2,mins,maxx,fit_line
300.0,100.0,0.6,0.6857142857142857,-0.08321975991665688,-0.058087361386275155,-0.07076851809527569
300.0,100.0,0.6,0.7392857142857143,-0.09157018136545413,-0.06189567088781668,-0.07680594172727155
300.0,100.0,0.6,0.7928571428571428,-0.10122525659688102,-0.06577977342495209,-0.08356765361245659
300.0,100.0,0.6,0.8464285714285714,-0.1129172979139683,-0.06997993577810271,-0.0913314254944833
300.0,100.0,0.6,0.9,-0.12782349194359283,-0.07381100156882194,-0.10058600096993323
300.0,105.0,0.25,0.15,0.00011304829739915574,0.006135109406748492,0.0033240273505745176
300.0,105.0,0.25,0.20357142857142857,0.004927948508721409,0.013312979604676237,0.009334321181146011
300.0,105.0,0.25,0.2571428571428571,0.010023500286510986,0.02080346135670239,0.015573166138289315
300.0,105.0,0.25,0.3107142857142857,0.014911311448961125,0.02787804460457238,0.02151768359907668
300.0,105.0,0.25,0.36428571428571427,0.01960183380476387,0.03459063436184208,0.02719287675967613
300.0,105.0,0.25,0.4178571428571428,0.024394016293902875,0.04143856061193225,0.03301185903968817
300.0,105.0,0.25,0.4714285714285714,0.029451846064167692,0.04864229397366422,0.039155583928290855
300.0,105.0,0.25,0.525,0.03506965958457322,0.05659190486678888,0.045953693573658
300.0,105.0,0.25,0.5785714285714285,0.04128503385968717,0.06534909631370024,0.05345600489142063
300.0,105.0,0.25,0.6321428571428571,0.04798021205343733,0.0747592854696391,0.061525909127186765
300.0,105.0,0.25,0.6857142857142857,0.05496618167753752,0.08456552251435746,0.06993983097953213
300.0,105.0,0.25,0.7392857142857143,0.06199066220181545,0.09441569098396409,0.07839515485879997
300.0,105.0,0.25,0.7928571428571428,0.06885295783342824,0.10403283588643396,0.08665249561069455
300.0,105.0,0.25,0.8464285714285714,0.07541640588748273,0.11322612027481596,0.09454784438533093
300.0,105.0,0.25,0.9,0.0816940892709432,0.12202144657733924,0.1021002820390385
300.0,105.0,0.35,0.15,-0.006046760718646999,-0.0018873309937679843,-0.003948481693719758
300.0,105.0,0.35,0.20357142857142857,-0.005852244240289932,0.00022555522387847195,-0.0028156085279203427
300.0,105.0,0.35,0.2571428571428571,-0.004917149875577503,0.0031652250399956607,-0.0009268804082032682
300.0,105.0,0.35,0.3107142857142857,-0.0036073955803891137,0.0065139696213112365,0.0013960339652551257
300.0,105.0,0.35,0.36428571428571427,-0.001955205780719592,0.010138792557443117,0.004030063762021963
300.0,105.0,0.35,0.4178571428571428,0.00010913888485174221,0.014173856128474969,0.007072927280640438
300.0,105.0,0.35,0.4714285714285714,0.002590727691037254,0.01866504962889032,0.0105499375178569
300.0,105.0,0.35,0.525,0.005587084252660948,0.023792700479425076,0.014599796210421543
300.0,105.0,0.35,0.5785714285714285,0.009092185454232422,0.029574808508897585,0.01922834193639752
300.0,105.0,0.35,0.6321428571428571,0.012826563886060176,0.03589718275889054,0.02433266013121178
300.0,105.0,0.35,0.6857142857142857,0.01679854408030027,0.04257665681208117,0.02975437771657068
300.0,105.0,0.35,0.7392857142857143,0.020872684998753405,0.04937446700549856,0.03529151442972829
300.0,105.0,0.35,0.7928571428571428,0.02491710612233058,0.05608986919354548,0.04077394995002397
300.0,105.0,0.35,0.8464285714285714,0.028838620147749117,0.06257832915840071,0.04607960456579264
300.0,105.0,0.35,0.9,0.032619623686855136,0.06887870720677046,0.05119270964116784
300.0,105.0,0.45,0.15,-0.012037707294857402,-0.009081225521373717,-0.010607121936179527
300.0,105.0,0.45,0.20357142857142857,-0.01465047175313235,-0.01100886588243106,-0.012910053681832283
300.0,105.0,0.45,0.2571428571428571,-0.016671565284967063,-0.012248172904943797,-0.014520863006011821
300.0,105.0,0.45,0.3107142857142857,-0.018069443131222926,-0.012883985266494424,-0.015540335027832902
300.0,105.0,0.45,0.36428571428571427,-0.01887629055847383,-0.012816461184508264,-0.016004310141427797
300.0,105.0,0.45,0.4178571428571428,-0.019026734059778304,-0.011988696697878207,-0.01584532320130461
300.0,105.0,0.45,0.4714285714285714,-0.018499088461640802,-0.010450847943317734,-0.015038903313009926
300.0,105.0,0.45,0.525,-0.017471063272951278,-0.00806206612144776,-0.013479068483961408
300.0,105.0,0.45,0.5785714285714285,-0.01576998160391694,-0.004691518483660872,-0.011129403482728286
300.0,105.0,0.45,0.6321428571428571,-0.013455309480201816,-0.00019799431952120764,-0.008031232922919528
300.0,105.0,0.45,0.6857142857142857,-0.010612216998298332,0.005207530330344476,-0.004281557110387858
300.0,105.0,0.45,0.7392857142857143,-0.007509836610570091,0.01124267062466107,-2.680988599533637e-05
300.0,105.0,0.45,0.7928571428571428,-0.004144440818681876,0.01771231265958349,0.004582309469019381
300.0,105.0,0.45,0.8464285714285714,-0.0005868996058853956,0.024438014634151305,0.009409064862891907
300.0,105.0,0.45,0.9,0.0031061187920568096,0.031339816019272694,0.014387526987068336
300.0,105.0,0.6,0.15,-0.019057299231734035,-0.012876291129771244,-0.016174641137063274
300.0,105.0,0.6,0.20357142857142857,-0.02505970120161143,-0.01696468039605035,-0.02129566738376767
300.0,105.0,0.6,0.2571428571428571,-0.030545387715876553,-0.020708462412749335,-0.02599283856931629
300.0,105.0,0.6,0.3107142857142857,-0.03548757722515122,-0.024076826459443458,-0.030243548527345034
300.0,105.0,0.6,0.36428571428571427,-0.039882645357921534,-0.027056858754559307,-0.03401311104206466
300.0,105.0,0.6,0.4178571428571428,-0.04362977230156394,-0.02959293337310573,-0.037229484709690154
300.0,105.0,0.6,0.4714285714285714,-0.04665612686371994,-0.03163702503851289,-0.03983274009551787
300.0,105.0,0.6,0.525,-0.048838040188108216,-0.033095981127082,-0.04170562354441073
300.0,105.0,0.6,0.5785714285714285,-0.05004143687559963,-0.03387250730616322,-0.04272754772801879
300.0,105.0,0.6,0.6321428571428571,-0.0501099698834579,-0.033866141735489526,-0.04277292351728806
300.0,105.0,0.6,0.6857142857142857,-0.0488824932180901,-0.032938900532596155,-0.04170091917244912
300.0,105.0,0.6,0.7392857142857143,-0.046185370430579534,-0.030910957720192155,-0.03935867653819193
300.0,105.0,0.6,0.7928571428571428,-0.041778373056598,-0.027467281763359847,-0.03553530284827814
300.0,105.0,0.6,0.8464285714285714,-0.0358345257719404,-0.022132658531826045,-0.029950257001309533
300.0,105.0,0.6,0.9,-0.027539931349001817,-0.01404742716411076,-0.02210072894027935
310.0,100.0,0.25,0.15,0.00011304829739915574,0.006135109406748492,0.0033240273505745176
310.0,100.0,0.25,0.20357142857142857,0.004927948508721409,0.013312979604676237,0.009334321181146011
310.0,100.0,0.25,0.2571428571428571,0.010023500286510986,0.02080346135670239,0.015573166138289315
310.0,100.0,0.25,0.3107142857142857,0.014911311448961125,0.02787804460457238,0.02151768359907668
310.0,100.0,0.25,0.36428571428571427,0.01960183380476387,0.03459063436184208,0.02719287675967613
310.0,100.0,0.25,0.4178571428571428,0.024394016293902875,0.04143856061193225,0.03301185903968817
310.0,100.0,0.25,0.4714285714285714,0.029451846064167692,0.04864229397366422,0.039155583928290855
310.0,100.0,0.25,0.525,0.03506965958457322,0.05659190486678888,0.045953693573658
310.0,100.0,0.25,0.5785714285714285,0.04128503385968717,0.06534909631370024,0.05345600489142063
310.0,100.0,0.25,0.6321428571428571,0.04798021205343733,0.0747592854696391,0.061525909127186765
310.0,100.0,0.25,0.6857142857142857,0.05496618167753752,0.08456552251435746,0.06993983097953213
310.0,100.0,0.25,0.7392857142857143,0.06199066220181545,0.09441569098396409,0.07839515485879997
310.0,100.0,0.25,0.7928571428571428,0.06885295783342824,0.10403283588643396,0.08665249561069455
310.0,100.0,0.25,0.8464285714285714,0.07541640588748273,0.11322612027481596,0.09454784438533093
