had1,had2,z1,z2,fit_line,conv
310.0,100.0,0.6,0.4178571428571428,-0.037003702214582115,-0.03757727346607016
310.0,100.0,0.6,0.4714285714285714,-0.04007524196876136,-0.03913570209649106
310.0,100.0,0.6,0.525,-0.04248929329053234,-0.039642286057118295
310.0,100.0,0.6,0.5785714285714285,-0.044092591152025615,-0.03941059051007146
310.0,100.0,0.6,0.6321428571428571,-0.044721156743840765,-0.03834650421716494
310.0,100.0,0.6,0.6857142857142857,-0.04419052803030598,-0.036515084457434094
310.0,100.0,0.6,0.7392857142857143,-0.042299339678509636,-0.033828477390217736
310.0,100.0,0.6,0.7928571428571428,-0.0387836052946975,-0.03020333515988633
310.0,100.0,0.6,0.8464285714285714,-0.0332998766888293,-0.025432721130521724
310.0,100.0,0.6,0.9,-0.025262545052170564,-0.019070593422173515
310.0,105.0,0.25,0.15,-0.019968527147016284,-0.006675863921630442
310.0,105.0,0.25,0.20357142857142854,-0.02935963866816464,-0.020505151789031773
310.0,105.0,0.25,0.2571428571428571,-0.03831414191305173,-0.033705525836606215
310.0,105.0,0.25,0.3107142857142857,-0.04650992977528313,-0.04536293724479492
310.0,105.0,0.25,0.3642857142857143,-0.05407423108234154,-0.05548330797050133
310.0,105.0,0.25,0.4178571428571428,-0.06151221520391836,-0.06477755197031226
310.0,105.0,0.25,0.4714285714285714,-0.06909412291195881,-0.07379468018344258
310.0,105.0,0.25,0.525,-0.07723234677733254,-0.08316084584928242
310.0,105.0,0.25,0.5785714285714285,-0.08602088791467223,-0.09314607922487433
310.0,105.0,0.25,0.6321428571428571,-0.09538932199559194,-0.10381270836634286
310.0,105.0,0.25,0.6857142857142857,-0.10517299614238787,-0.11506259020027884
310.0,105.0,0.25,0.7392857142857143,-0.11502301158409378,-0.12667023453491064
310.0,105.0,0.25,0.7928571428571428,-0.12469422697235448,-0.1386026835755532
310.0,105.0,0.25,0.8464285714285714,-0.13398890199461838,-0.1508777372524589
310.0,105.0,0.25,0.9,-0.14294565483522,-0.16407501991677134
310.0,105.0,0.35,0.15,-0.013058878803091098,6.626473199983881e-05
310.0,105.0,0.35,0.20357142857142854,-0.019214445867661984,-0.011534717140927617
310.0,105.0,0.35,0.2571428571428571,-0.025627600491035782,-0.023538369056258775
310.0,105.0,0.35,0.3107142857142857,-0.03204985057885544,-0.033804663384687274
310.0,105.0,0.35,0.3642857142857143,-0.03840790517031666,-0.04235641012163016
310.0,105.0,0.35,0.4178571428571428,-0.044859663499602416,-0.04988212076062235
310.0,105.0,0.35,0.4714285714285714,-0.051501755869516434,-0.056763987384152975
310.0,105.0,0.35,0.525,-0.05856224765347806,-0.06361194800531969
310.0,105.0,0.35,0.5785714285714285,-0.06611596322031743,-0.0707101665274012
310.0,105.0,0.35,0.6321428571428571,-0.07414578282628348,-0.07818908647223367
310.0,105.0,0.35,0.6857142857142857,-0.08256743752863238,-0.08608824686682164
310.0,105.0,0.35,0.7392857142857143,-0.0911478805368676,-0.09427091977638934
310.0,105.0,0.35,0.7928571428571428,-0.09970772497965473,-0.10268695529681372
310.0,105.0,0.35,0.8464285714285714,-0.1080824539746632,-0.11122700409681871
310.0,105.0,0.35,0.9,-0.11627271292887313,-0.12095174897573635
310.0,105.0,0.45,0.15,-0.014521251632870475,0.0012420281335526362
310.0,105.0,0.45,0.20357142857142854,-0.02043185322177803,-0.012402240589419267
310.0,105.0,0.45,0.2571428571428571,-0.026502182428578814,-0.025085937858010977
310.0,105.0,0.45,0.3107142857142857,-0.032615612984579434,-0.03519318257351652
310.0,105.0,0.45,0.3642857142857143,-0.03874007073876387,-0.043265835130381944
310.0,105.0,0.45,0.4178571428571428,-0.044977787681057736,-0.04991444596970888
310.0,105.0,0.45,0.4714285714285714,-0.05140750826914235,-0.055779573168405705
310.0,105.0,0.45,0.525,-0.058217399590597664,-0.061407031929687904
310.0,105.0,0.45,0.5785714285714285,-0.06552239916199662,-0.0673248277734205
310.0,105.0,0.45,0.6321428571428571,-0.07338860079310851,-0.07331292951931116
310.0,105.0,0.45,0.6857142857142857,-0.08183230122311701,-0.07999598256935869
310.0,105.0,0.45,0.7392857142857143,-0.0907384070506714,-0.08711045853611128
310.0,105.0,0.45,0.7928571428571428,-0.10000578540084057,-0.09451113992637597
310.0,105.0,0.45,0.8464285714285714,-0.10950555581267918,-0.10260508851131621
310.0,105.0,0.45,0.9,-0.11922656031212557,-0.11142370369052586
310.0,105.0,0.6,0.15,-0.016249417204488616,0.0018233837214090133
310.0,105.0,0.6,0.20357142857142854,-0.02215100856641325,-0.013710185650028546
310.0,105.0,0.6,0.2571428571428571,-0.028033113601810468,-0.02666001065004067
310.0,105.0,0.6,0.3107142857142857,-0.03385693072930972,-0.03612600630045365
310.0,105.0,0.6,0.3642857142857143,-0.03961095372402467,-0.04319704904523199
310.0,105.0,0.6,0.4178571428571428,-0.045334577543061264,-0.04852177339760126
310.0,105.0,0.6,0.4714285714285714,-0.051074732254275605,-0.05292863553274794
310.0,105.0,0.6,0.525,-0.05694487523018218,-0.056805309464630416
310.0,105.0,0.6,0.5785714285714285,-0.06307238058606048,-0.06081678207733028
310.0,105.0,0.6,0.6321428571428571,-0.0696135337821667,-0.06511011805643123
310.0,105.0,0.6,0.6857142857142857,-0.07676150535143995,-0.07006991763884195
310.0,105.0,0.6,0.7392857142857143,-0.084713706637551,-0.07593647802373814
310.0,105.0,0.6,0.7928571428571428,-0.09375424184575974,-0.08307692341140202
310.0,105.0,0.6,0.8464285714285714,-0.10425066924634452,-0.09200286926098443
310.0,105.0,0.6,0.9,-0.11685362972963755,-0.10356534858759721
