had1,z1,pt,conv
310.0,0.25,0.01,-0.0025847604981813197
310.0,0.25,0.07263157894736841,-0.01805948664012478
310.0,0.25,0.13526315789473686,-0.03050940713207112
310.0,0.25,0.19789473684210526,-0.03815814500418679
310.0,0.25,0.2605263157894737,-0.04049845178010284
310.0,0.25,0.3231578947368421,-0.0382052761637194
310.0,0.25,0.3857894736842105,-0.03275466598171188
310.0,0.25,0.4484210526315789,-0.02598510467078869
310.0,0.25,0.5110526315789473,-0.0193037013343846
310.0,0.25,0.5736842105263157,-0.01353973279338654
310.0,0.25,0.6363157894736842,-0.009124728742549902
310.0,0.25,0.6989473684210525,-0.006045207406998724
310.0,0.25,0.7615789473684209,-0.004044642470299366
310.0,0.25,0.8242105263157894,-0.0028025196339523818
310.0,0.25,0.8868421052631578,-0.002039222758068766
310.0,0.25,0.9494736842105262,-0.0015539766876613709
310.0,0.25,1.0121052631578946,-0.0012218422234548405
310.0,0.25,1.0747368421052628,-0.000972944804839328
310.0,0.25,1.1373684210526314,-0.0007711804406926032
310.0,0.25,1.2,-0.0005976245067912993
310.0,0.35,0.01,-0.005236416367262936
310.0,0.35,0.07263157894736841,-0.03679813584494647
310.0,0.35,0.13526315789473686,-0.06306052313205686
310.0,0.35,0.19789473684210526,-0.08072475684303017
310.0,0.35,0.2605263157894737,-0.08839737303796805
310.0,0.35,0.3231578947368421,-0.08668417515835823
310.0,0.35,0.3857894736842105,-0.0778450705678059
310.0,0.35,0.4484210526315789,-0.06477540775380548
310.0,0.35,0.5110526315789473,-0.05035607933190419
310.0,0.35,0.5736842105263157,-0.0369032013257072
310.0,0.35,0.6363157894736842,-0.02578697364706469
310.0,0.35,0.6989473684210525,-0.01746274937593627
310.0,0.35,0.7615789473684209,-0.01174784389741467
310.0,0.35,0.8242105263157894,-0.00810511481030533
310.0,0.35,0.8868421052631578,-0.005926060131335424
310.0,0.35,0.9494736842105262,-0.004682384905437017
310.0,0.35,1.0121052631578946,-0.003985613097146579
310.0,0.35,1.0747368421052628,-0.0035848374487428163
310.0,0.35,1.1373684210526314,-0.003334052668249815
310.0,0.35,1.2,-0.0031559962456303332
310.0,0.45,0.01,-0.00866296397694315
310.0,0.45,0.07263157894736841,-0.0614005421320815
310.0,0.45,0.13526315789473686,-0.1074628116451928
310.0,0.45,0.19789473684210526,-0.142465881797872
310.0,0.45,0.2605263157894737,-0.1636953276408602
310.0,0.45,0.3231578947368421,-0.17054002560300044
310.0,0.45,0.3857894736842105,-0.16486693037520847
310.0,0.45,0.4484210526315789,-0.14682669690613748
310.0,0.45,0.5110526315789473,-0.12326558358561845
310.0,0.45,0.5736842105263157,-0.09834646570586077
310.0,0.45,0.6363157894736842,-0.07494466664746197
310.0,0.45,0.6989473684210525,-0.054847439522917665
310.0,0.45,0.7615789473684209,-0.03894913946024731
310.0,0.45,0.8242105263157894,-0.027170257803643887
310.0,0.45,0.8868421052631578,-0.01897581680846262
310.0,0.45,0.9494736842105262,-0.013612279117059646
310.0,0.45,1.0121052631578946,-0.010295156211164464
310.0,0.45,1.0747368421052628,-0.008346401614978098
310.0,0.45,1.1373684210526314,-0.007249444579493068
310.0,0.45,1.2,-0.006648871212156362
310.0,0.6,0.01,-0.009940423771522933
310.0,0.6,0.07263157894736841,-0.07109550954697154
310.0,0.6,0.13526315789473686,-0.1277241013851761
310.0,0.6,0.19789473684210526,-0.1761266490157525
310.0,0.6,0.2605263157894737,-0.21395166653033426
310.0,0.6,0.3231578947368421,-0.23944101618509894
310.0,0.6,0.3857894736842105,-0.2520393594756407
310.0,0.6,0.4484210526315789,-0.2528744122103901
310.0,0.6,0.5110526315789473,-0.23936909005654555
310.0,0.6,0.5736842105263157,-0.2136661519986926
310.0,0.6,0.6363157894736842,-0.18462346928108414
310.0,0.6,0.6989473684210525,-0.15458028903683577
310.0,0.6,0.7615789473684209,-0.12581324241463676
310.0,0.6,0.8242105263157894,-0.1000523158804746
310.0,0.6,0.8868421052631578,-0.0776246704902698
310.0,0.6,0.9494736842105262,-0.05903096834647585
310.0,0.6,1.0121052631578946,-0.04431067578260735
310.0,0.6,1.0747368421052628,-0.03316004219564839
310.0,0.6,1.1373684210526314,-0.025068867622400723
310.0,0.6,1.2,-0.019442055571535964
