,Unnamed: 0,Unnamed: 0.1,had1,had2,z1,z2,mins,maxx,fit_line,conv,valid_min,valid_max,reference
114,114,114,310.0,100.0,0.6,0.439,-0.04091543897249942,-0.028528183750476235,,-0.0354865121330997,True,True,-0.04472115674384077
115,115,115,310.0,100.0,0.6,0.511,-0.04230869393288541,-0.02946977345623005,,-0.036642586283535804,True,True,-0.04419052803030598
116,116,116,310.0,100.0,0.6,0.583,-0.04220774698910974,-0.029359070875411553,,-0.036482898552261236,True,True,-0.042299339678509636
117,117,117,310.0,100.0,0.6,0.6559999999999999,-0.04060235058117831,-0.028166957805252406,,-0.034981142948114795,True,True,-0.0387836052946975
118,118,118,310.0,100.0,0.6,0.728,-0.03728182291883941,-0.025737316154313638,,-0.031943256267808015,True,True,-0.0332998766888293
119,119,119,310.0,100.0,0.6,0.8,-0.03269022706258622,-0.02159109697403082,,-0.027765130761846283,True,True,-0.025262545052170564
120,120,120,310.0,105.0,0.25,0.15,-0.015928121571573722,-0.01044420916561784,,-0.013264811376060507,True,True,-0.002372964565989944
121,121,121,310.0,105.0,0.25,0.222,-0.0326445072485017,-0.023979457824997528,,-0.028411882820320287,True,True,0.0020075232298218627
122,122,122,310.0,105.0,0.25,0.294,-0.04961705383338872,-0.036291011002377215,,-0.04322263212115403,True,True,0.0072919379668291906
123,123,123,310.0,105.0,0.25,0.3670000000000001,-0.0644127965676482,-0.04591424022447132,,-0.056038924285563535,True,True,0.012785143424857473
124,124,124,310.0,105.0,0.25,0.439,-0.0780286745542184,-0.054624647536929555,,-0.06747864485608124,True,True,0.018327753320457413
125,125,125,310.0,105.0,0.25,0.511,-0.09216000092059773,-0.06359792024057416,,-0.07908649708466621,True,True,0.024208048764992243
126,126,126,310.0,105.0,0.25,0.583,-0.10746188204947435,-0.0735541801700123,,-0.09176388208534143,True,True,0.03054548743609193
127,127,127,310.0,105.0,0.25,0.6559999999999999,-0.12404882997338684,-0.08450193458671992,,-0.10557780142580038,True,True,0.03764018735987708
128,128,128,310.0,105.0,0.25,0.728,-0.14212518316392117,-0.09656341148746125,,-0.12072331654156016,True,True,0.04552796100586458
129,129,129,310.0,105.0,0.25,0.8,-0.1588173658332036,-0.10773343545974381,,-0.13479724927122194,True,True,0.0540557632869404
130,130,130,310.0,105.0,0.35,0.15,-0.010954845649266551,-0.007223140767258615,,-0.00891994656238228,True,True,0.06298107831171589
131,131,131,310.0,105.0,0.35,0.222,-0.023426583770263736,-0.016212907498915297,,-0.01976239740048113,True,True,0.07198151062589403
132,132,132,310.0,105.0,0.35,0.294,-0.03537628985566704,-0.025114212643163433,,-0.030442029705512182,True,True,0.080796903181521
