had1,had2,z1,z2,mins,maxx,fit_line
310.0,200.0,0.6,0.4178571428571428,-0.02973738525301653,-0.00525930450786685,-0.012491320560204659
310.0,200.0,0.6,0.4714285714285714,-0.032303103552307526,-0.005481566999833055,-0.013392914459141113
310.0,200.0,0.6,0.525,-0.034593515464079516,-0.005613480106107088,-0.01414709319857872
310.0,200.0,0.6,0.5785714285714285,-0.03661546601212544,-0.0056127384626286705,-0.014723563361422954
310.0,200.0,0.6,0.6321428571428571,-0.03840559627954011,-0.005506888844353529,-0.01515431737022314
310.0,200.0,0.6,0.6857142857142857,-0.03996689877674441,-0.005263561293642134,-0.015414519679876447
310.0,200.0,0.6,0.7392857142857143,-0.041351922049453115,-0.004969209673165065,-0.015586019655230435
310.0,200.0,0.6,0.7928571428571428,-0.042552679740231546,-0.0045611653477487385,-0.015633929921300315
310.0,200.0,0.6,0.8464285714285714,-0.04359288486768687,-0.004055057636820366,-0.015587938425042743
310.0,200.0,0.6,0.9,-0.04447971712972564,-0.0034637850587993,-0.015446821477151616
310.0,205.0,0.25,0.15,-0.01919427068894298,-0.012161604093291912,-0.015442074517511515
310.0,205.0,0.25,0.20357142857142857,-0.02745659336574014,-0.017760527756921177,-0.02256843370250786
310.0,205.0,0.25,0.2571428571428571,-0.03470833376643371,-0.022828357621219892,-0.028971452442293332
310.0,205.0,0.25,0.3107142857142857,-0.04139737705738036,-0.027102043485313174,-0.034445239803994644
310.0,205.0,0.25,0.36428571428571427,-0.047039781855475894,-0.030598418355393377,-0.039066393447104386
310.0,205.0,0.25,0.4178571428571428,-0.051952917124726404,-0.03364454234812675,-0.04309666383876191
310.0,205.0,0.25,0.4714285714285714,-0.05617371999187769,-0.0362537100413145,-0.046553823406706774
310.0,205.0,0.25,0.525,-0.059959198182421854,-0.03851688139465993,-0.04957453401924674
310.0,205.0,0.25,0.5785714285714285,-0.06323482737945298,-0.04044945231230645,-0.05218850408956019
310.0,205.0,0.25,0.6321428571428571,-0.06607250314832912,-0.04212298365944132,-0.05445582709724662
310.0,205.0,0.25,0.6857142857142857,-0.06851006236612946,-0.04355798661295561,-0.056405162362694536
310.0,205.0,0.25,0.7392857142857143,-0.07070819909727553,-0.04485447729391712,-0.058166880116558524
310.0,205.0,0.25,0.7928571428571428,-0.0727099300606689,-0.04603431793477436,-0.05977255791056649
310.0,205.0,0.25,0.8464285714285714,-0.07458562301627066,-0.04713779529251832,-0.06127692811802976
310.0,205.0,0.25,0.9,-0.07639494630773383,-0.04820101527644024,-0.06272767528499447
310.0,205.0,0.35,0.15,-0.014536064612155767,-0.008244080781097162,-0.011267618904205447
310.0,205.0,0.35,0.20357142857142857,-0.019867117730843382,-0.011384296847426168,-0.015596152672003701
310.0,205.0,0.35,0.2571428571428571,-0.024746554240491957,-0.014388472656220664,-0.019608749977364708
310.0,205.0,0.35,0.3107142857142857,-0.02909341736855515,-0.01716210914688631,-0.023186848564103125
310.0,205.0,0.35,0.36428571428571427,-0.03279559837732412,-0.01967398855233222,-0.02631034281747959
310.0,205.0,0.35,0.4178571428571428,-0.03604975733202448,-0.02178805515498551,-0.029048349759451746
310.0,205.0,0.35,0.4714285714285714,-0.038855470464705416,-0.02343415992197455,-0.03142422786266329
310.0,205.0,0.35,0.525,-0.041401711875673236,-0.02485629921128647,-0.03350058540132919
310.0,205.0,0.35,0.5785714285714285,-0.04369137579187455,-0.02607495540401077,-0.03530404438838518
310.0,205.0,0.35,0.6321428571428571,-0.04569875350224173,-0.027119802317283198,-0.03687237276437637
310.0,205.0,0.35,0.6857142857142857,-0.04744769389128407,-0.028007065933969805,-0.03822528366546735
310.0,205.0,0.35,0.7392857142857143,-0.04901353517248655,-0.028784309984187136,-0.039427632368943345
310.0,205.0,0.35,0.7928571428571428,-0.05041983165990394,-0.029465091645818432,-0.04049878572079491
310.0,205.0,0.35,0.8464285714285714,-0.05170302388151279,-0.030070456832734297,-0.04146933418306429
310.0,205.0,0.35,0.9,-0.052895539144358954,-0.030620519018925558,-0.04236691593227573
310.0,205.0,0.45,0.15,-0.018762726427138818,-0.010800132956474577,-0.014857738483328687
310.0,205.0,0.45,0.20357142857142857,-0.02502682091598577,-0.014249303443970691,-0.019752253287491372
310.0,205.0,0.45,0.2571428571428571,-0.03069987242113828,-0.017417691900734094,-0.024208781536373007
310.0,205.0,0.45,0.3107142857142857,-0.03572398323893348,-0.020285360271786616,-0.028187000808558935
310.0,205.0,0.45,0.36428571428571427,-0.040095337798180475,-0.022851234125449534,-0.031683827607320844
310.0,205.0,0.45,0.4178571428571428,-0.04385463685771484,-0.02513045561701216,-0.03472734988621273
310.0,205.0,0.45,0.4714285714285714,-0.04708975829613748,-0.02713392306397613,-0.0373680217582537
310.0,205.0,0.45,0.525,-0.04988834902199836,-0.02887402960399761,-0.03966131674607328
310.0,205.0,0.45,0.5785714285714285,-0.052332409848158186,-0.03031584150078202,-0.041658481509321825
310.0,205.0,0.45,0.6321428571428571,-0.05448305978975682,-0.03156162088497891,-0.04340406325831378
310.0,205.0,0.45,0.6857142857142857,-0.05638956315700647,-0.032636865385909944,-0.044933442428801026
310.0,205.0,0.45,0.7392857142857143,-0.05808072680511583,-0.03356990763674324,-0.046278806481227265
310.0,205.0,0.45,0.7928571428571428,-0.059588162973160955,-0.03437968518026787,-0.04746495744918627
310.0,205.0,0.45,0.8464285714285714,-0.06093826182061903,-0.03508398965580554,-0.048512647927589456
310.0,205.0,0.45,0.9,-0.06224580726326286,-0.035699095554169544,-0.04944165001595289
310.0,205.0,0.6,0.15,-0.027360998785425365,-0.016847828807836644,-0.0223277117392695
310.0,205.0,0.6,0.20357142857142857,-0.0368283562880414,-0.02264384719780616,-0.030054451403961208
310.0,205.0,0.6,0.2571428571428571,-0.04580347177623404,-0.028152003344650654,-0.037405107867260534
310.0,205.0,0.6,0.3107142857142857,-0.054195394651132565,-0.03332037673048333,-0.04430804873421486
310.0,205.0,0.6,0.36428571428571427,-0.061989456365746376,-0.03811822745255341,-0.05072085768399251
310.0,205.0,0.6,0.4178571428571428,-0.06914820176582304,-0.04253570152493354,-0.056630321353362746
310.0,205.0,0.6,0.4714285714285714,-0.075694900670309,-0.04658298800056496,-0.062051247314514064
310.0,205.0,0.6,0.525,-0.08172547868252618,-0.0502790623567082,-0.06700994085830408
310.0,205.0,0.6,0.5785714285714285,-0.08724586687981532,-0.05364935153243419,-0.07154084256330882
310.0,205.0,0.6,0.6321428571428571,-0.09227866087891357,-0.05671383951749306,-0.0756695964049953
310.0,205.0,0.6,0.6857142857142857,-0.09687200012752302,-0.05950165102745125,-0.07943433919415749
310.0,205.0,0.6,0.7392857142857143,-0.10104261265731143,-0.06202652012589976,-0.08285104192868437
310.0,205.0,0.6,0.7928571428571428,-0.10483951282397597,-0.06431806957253884,-0.08595874330895403
310.0,205.0,0.6,0.8464285714285714,-0.10829142974187127,-0.06639546816355235,-0.0887818148077796
310.0,205.0,0.6,0.9,-0.11143397413776007,-0.06828111127983079,-0.09134946601563676
