pt,max_up,min_up,max_do,min_do,max_st,min_st,max_sea,min_sea,ctr_up,ctr_do,ctr_st,ctr_sea
0.7795918367346939,0.00028081685617700004,3.7176000914059225e-05,-0.00010528521845582364,-0.0008691241020294282,-2.353151709900114e-05,-0.0001833223068568129,-1.8739898314243316e-05,-0.0001568471266238669,0.00012693104531004984,-0.00036893947687016845,-8.202761139336239e-05,-6.626444651670312e-05
0.7979591836734694,0.00022698740241884217,2.6994418097032306e-05,-7.618533539548041e-05,-0.0007014196840432152,-1.7045070574711982e-05,-0.0001480255315134055,-1.3493889854907953e-05,-0.00012720264253944955,9.819878751367146e-05,-0.0002854259114157811,-6.3459746682107e-05,-5.126474998539679e-05
0.8163265306122449,0.00018237384776113427,1.9394700025838753e-05,-5.451871995318321e-05,-0.0005626527402513107,-1.2241110087807807e-05,-0.00011880357815684044,-9.63208180307123e-06,-0.00010254901160108627,7.543679829342472e-05,-0.00021926560859207662,-4.875009388016578e-05,-3.93818366003024e-05
0.8346938775510204,0.00014565179277896417,1.3724274067406749e-05,-3.867836111635217e-05,-0.00044862090156979543,-8.716179601815595e-06,-9.47772781894229e-05,-6.8159512819953495e-06,-8.218505426471979e-05,5.75452480646439e-05,-0.00016726178899318368,-3.718790177967215e-05,-3.0041539509547367e-05
0.8530612244897959,0.00011563016621183527,9.62783382106581e-06,-2.7204966674041235e-05,-0.0003555533052043756,-6.153532216743712e-06,-7.515715602497775e-05,-4.781516745674503e-06,-6.54771563722174e-05,4.359075151162418e-05,-0.00012670146235534705,-2.81699817141349e-05,-2.2756584215541917e-05
0.8714285714285714,9.125096573955793e-05,6.695910494576309e-06,-1.8971209328635536e-05,-0.0002801077014948611,-4.3074940922165965e-06,-5.951677665545207e-05,-3.325421766971254e-06,-5.185985911867096e-05,3.2790412463847375e-05,-9.530905218040508e-05,-2.11903967578811e-05,-1.7118259190757752e-05
0.889795918367347,7.158519208661682e-05,4.616798773718282e-06,-1.3116468447637959e-05,-0.00021935568490972804,-2.989752291695618e-06,-4.686006542417503e-05,-2.292862658227697e-06,-4.0834365858720905e-05,2.449488685333656e-05,-7.119716630072089e-05,-1.582951637262526e-05,-1.2787573882030433e-05
0.9081632653061225,5.5825961538779494e-05,3.1559520108985234e-06,-8.991285604817605e-06,-0.00017075921118167437,-2.0576140468277815e-06,-3.667976791939498e-05,-1.5673554061183318e-06,-3.196547374353012e-05,1.8171380281272217e-05,-5.281717737851688e-05,-1.1743028796085947e-05,-9.486382577578125e-06
0.926530612244898,4.327966936190417e-05,2.1388749139586832e-06,-6.106677887732789e-06,-0.0001321411857491271,-1.4041652760178627e-06,-2.8544200329286478e-05,-1.0622395866056205e-06,-2.4877385409636127e-05,1.33872610045878e-05,-3.891159219316674e-05,-8.651351138119853e-06,-6.988829554477929e-06
0.9448979591836735,3.335595179413505e-05,1.4371857760973174e-06,-4.085695641891004e-06,-0.00010165249656414234,-9.501783319966024e-07,-2.2084306776360605e-05,-7.13756384122322e-07,-1.924879553117367e-05,9.794761249392937e-06,-2.8469584273825507e-05,-6.32974279454985e-06,-5.11336238797118e-06
0.963265306122449,2.5605181404688264e-05,9.574575638144921e-07,-2.710001131498345e-06,-7.773744494664858e-05,-6.327721395034701e-07,-1.698755298572303e-05,-4.7550668818512165e-07,-1.4807583586885963e-05,7.1170638394800955e-06,-2.068655310744126e-05,-4.5993141036584734e-06,-3.7154684655374116e-06
0.9816326530612246,1.9641901832477945e-05,6.324285389824747e-07,-1.7820570197461199e-06,-5.909912339666014e-05,-4.1610168349946996e-07,-1.299167776997967e-05,-3.140859829726898e-07,-1.1325381384550315e-05,5.135928304090953e-06,-1.4928158017808289e-05,-3.3190298720307454e-06,-2.6812151872597155e-06
1.0,1.4981572135703078e-05,4.1418516733324925e-07,-1.1617916160876308e-06,-4.4665915063182156e-05,-2.7127271572853703e-07,-9.878542554748859e-06,-2.0569874285539879e-07,-8.612224536574275e-06,3.6808996978345107e-06,-1.0698952376965122e-05,-2.3787357084658657e-06,-1.9216164222449027e-06
