had1,z1,pt,conv
310.0,0.45,0.9494736842105262,-1.5414308533025267
310.0,0.45,1.0121052631578946,-1.671622072490861
310.0,0.45,1.0747368421052628,-1.7985010412213986
310.0,0.45,1.1373684210526314,-1.923059783050273
310.0,0.45,1.2,-2.0463738655164025
310.0,0.6,0.01,-71.18513418322893
310.0,0.6,0.07263157894736841,-24.93228337047
310.0,0.6,0.13526315789473686,-3.0320564513783315
310.0,0.6,0.19789473684210526,-0.6248481982481878
310.0,0.6,0.2605263157894737,-0.2712146037220807
310.0,0.6,0.3231578947368421,-0.3224728075058562
310.0,0.6,0.3857894736842105,-0.49436761361298
310.0,0.6,0.4484210526315789,-0.7010556645679119
310.0,0.6,0.5110526315789473,-0.9240561223274264
310.0,0.6,0.5736842105263157,-1.1386638357562842
310.0,0.6,0.6363157894736842,-1.338697804000397
310.0,0.6,0.6989473684210525,-1.5224783276856961
310.0,0.6,0.7615789473684209,-1.690310673966685
310.0,0.6,0.8242105263157894,-1.8433447277598127
310.0,0.6,0.8868421052631578,-1.9831539869955053
310.0,0.6,0.9494736842105262,-2.1112091815716214
310.0,0.6,1.0121052631578946,-2.2290780139962028
310.0,0.6,1.0747368421052628,-2.3382092531892056
310.0,0.6,1.1373684210526314,-2.4399300237923143
310.0,0.6,1.2,-2.5354232067141136
