had1,z1,pt,conv
310.0,0.45,1.2,-0.0017021588883318456
310.0,0.6,0.01,-0.07166836023513411
310.0,0.6,0.07263157894736841,-0.47275280806898284
310.0,0.6,0.13526315789473686,-0.7009319066746854
310.0,0.6,0.19789473684210526,-0.7374929720066888
310.0,0.6,0.2605263157894737,-0.6545565964920421
310.0,0.6,0.3231578947368421,-0.49537133336365946
310.0,0.6,0.3857894736842105,-0.3558278758327241
310.0,0.6,0.4484210526315789,-0.2515750684046158
310.0,0.6,0.5110526315789473,-0.17753146608794534
310.0,0.6,0.5736842105263157,-0.12595674296550188
310.0,0.6,0.6363157894736842,-0.09040454013926832
310.0,0.6,0.6989473684210525,-0.06575325688578508
310.0,0.6,0.7615789473684209,-0.048419061907195
310.0,0.6,0.8242105263157894,-0.036238401208757924
310.0,0.6,0.8868421052631578,-0.027431898067840504
310.0,0.6,0.9494736842105262,-0.020935300219484053
310.0,0.6,1.0121052631578946,-0.0160691000507872
310.0,0.6,1.0747368421052628,-0.012369442058407464
310.0,0.6,1.1373684210526314,-0.009517468263630846
310.0,0.6,1.2,-0.007292438856067543
