,Unnamed: 0,had1,had2,z1,z2,mins,maxx,fit_line,conv
143,143,310.0,205.0,0.45,0.3670000000000001,0.0,0.0,,-0.03206185924562641
144,144,310.0,205.0,0.45,0.439,0.0,0.0,,-0.03534039951628083
145,145,310.0,205.0,0.45,0.511,0.0,0.0,,-0.037597703569477434
146,146,310.0,205.0,0.45,0.583,0.0,0.0,,-0.03928852956374925
147,147,310.0,205.0,0.45,0.6559999999999999,0.0,0.0,,-0.040693864218476566
148,148,310.0,205.0,0.45,0.728,0.0,0.0,,-0.0418416324497101
149,149,310.0,205.0,0.45,0.8,0.0,0.0,,-0.042844980533728885
150,150,310.0,205.0,0.6,0.15,0.0,0.0,,-0.016678038198158683
151,151,310.0,205.0,0.6,0.222,0.0,0.0,,-0.0322042286164426
152,152,310.0,205.0,0.6,0.294,0.0,0.0,,-0.04444084143925512
153,153,310.0,205.0,0.6,0.3670000000000001,0.0,0.0,,-0.052583819692944185
154,154,310.0,205.0,0.6,0.439,0.0,0.0,,-0.057792110584438186
155,155,310.0,205.0,0.6,0.511,0.0,0.0,,-0.06156742221672435
156,156,310.0,205.0,0.6,0.583,0.0,0.0,,-0.06446229831038908
157,157,310.0,205.0,0.6,0.6559999999999999,0.0,0.0,,-0.06697637030668177
158,158,310.0,205.0,0.6,0.728,0.0,0.0,,-0.06905305016687865
159,159,310.0,205.0,0.6,0.8,0.0,0.0,,-0.0707749344810757
